Source,Target,Weight,Type
user_2547,user_143825,1,Undirected
user_2547,user_59164,1,Undirected
user_2547,user_317393,1,Undirected
user_492922,user_484722,1,Undirected
user_492922,user_318821,1,Undirected
user_492922,user_2100,1,Undirected
user_492922,user_301056,1,Undirected
user_492922,user_432313,1,Undirected
user_484722,user_318821,1,Undirected
user_484722,user_2100,1,Undirected
user_484722,user_301056,1,Undirected
user_450038,user_460133,1,Undirected
user_315596,user_418802,1,Undirected
user_315596,user_8702,1,Undirected
user_315596,user_479808,1,Undirected
user_258768,user_156490,1,Undirected
user_258768,user_468859,1,Undirected
user_420966,user_425755,1,Undirected
user_318930,user_145042,1,Undirected
user_373439,user_318295,1,Undirected
user_398887,user_117337,1,Undirected
user_398887,user_234055,1,Undirected
user_398887,user_53385,1,Undirected
user_398887,user_22947,1,Undirected
user_398887,user_67505,1,Undirected
user_36763,user_216471,1,Undirected
user_117337,user_234055,1,Undirected
user_117337,user_53385,1,Undirected
user_117337,user_22947,1,Undirected
user_117337,user_67505,1,Undirected
user_418802,user_8702,1,Undirected
user_418802,user_479808,1,Undirected
user_442120,user_412802,1,Undirected
user_442120,user_360643,1,Undirected
user_8702,user_479808,1,Undirected
user_216230,user_438126,1,Undirected
user_383159,user_333937,1,Undirected
user_383159,user_27461,1,Undirected
user_318821,user_2100,1,Undirected
user_318821,user_301056,1,Undirected
user_2100,user_301056,1,Undirected
user_156490,user_468859,1,Undirected
user_26252,user_133052,1,Undirected
user_392036,user_498582,1,Undirected
user_143825,user_284620,1,Undirected
user_143825,user_59164,1,Undirected
user_143825,user_317393,1,Undirected
user_234055,user_53385,1,Undirected
user_234055,user_22947,1,Undirected
user_234055,user_67505,1,Undirected
user_300339,user_304058,1,Undirected
user_37929,user_319836,1,Undirected
user_59164,user_317393,1,Undirected
user_412802,user_360643,1,Undirected
user_54161,user_317013,1,Undirected
user_117293,user_388019,1,Undirected
user_117293,user_480604,1,Undirected
user_117293,user_166852,1,Undirected
user_117293,user_464000,1,Undirected
user_117293,user_318828,1,Undirected
user_117293,user_43810,1,Undirected
user_306537,user_370956,1,Undirected
user_388019,user_480604,1,Undirected
user_388019,user_166852,1,Undirected
user_388019,user_464000,1,Undirected
user_388019,user_318828,1,Undirected
user_388019,user_43810,1,Undirected
user_9050,user_368706,1,Undirected
user_9050,user_298429,1,Undirected
user_9050,user_205157,1,Undirected
user_392783,user_247445,1,Undirected
user_392783,user_128251,1,Undirected
user_477213,user_245168,1,Undirected
user_44274,user_195634,1,Undirected
user_480604,user_166852,1,Undirected
user_480604,user_464000,1,Undirected
user_480604,user_318828,1,Undirected
user_480604,user_43810,1,Undirected
user_368706,user_298429,1,Undirected
user_368706,user_205157,1,Undirected
user_310080,user_278334,1,Undirected
user_166852,user_464000,1,Undirected
user_166852,user_318828,1,Undirected
user_166852,user_43810,1,Undirected
user_247445,user_128251,1,Undirected
user_219183,user_10579,1,Undirected
user_219183,user_6175,1,Undirected
user_10579,user_6175,1,Undirected
user_10579,user_231837,1,Undirected
user_298429,user_205157,1,Undirected
user_19682,user_206588,1,Undirected
user_440308,user_48066,1,Undirected
user_464000,user_318828,1,Undirected
user_464000,user_43810,1,Undirected
user_477835,user_27966,1,Undirected
user_477835,user_318580,1,Undirected
user_477835,user_358268,1,Undirected
user_477835,user_145051,1,Undirected
user_477835,user_28635,1,Undirected
user_477835,user_242468,1,Undirected
user_477835,user_334616,1,Undirected
user_477835,user_279670,1,Undirected
user_477835,user_379826,1,Undirected
user_477835,user_159140,1,Undirected
user_290676,user_233254,1,Undirected
user_391662,user_26911,1,Undirected
user_112196,user_350272,1,Undirected
user_54482,user_6070,1,Undirected
user_54482,user_440823,1,Undirected
user_319432,user_129147,1,Undirected
user_31271,user_301952,1,Undirected
user_177733,user_212616,1,Undirected
user_401174,user_320493,1,Undirected
user_254251,user_198042,1,Undirected
user_298644,user_475591,1,Undirected
user_298644,user_235668,1,Undirected
user_456208,user_427185,1,Undirected
user_390927,user_3769,1,Undirected
user_198042,user_174073,1,Undirected
user_364827,user_126882,1,Undirected
user_322799,user_166082,1,Undirected
user_403508,user_13925,1,Undirected
user_94676,user_491767,1,Undirected
user_23019,user_138471,1,Undirected
user_451362,user_268013,1,Undirected
user_451362,user_486386,1,Undirected
user_199542,user_47860,1,Undirected
user_199542,user_278572,1,Undirected
user_480507,user_122607,1,Undirected
user_102393,user_134989,1,Undirected
user_102393,user_23887,1,Undirected
user_102393,user_171478,1,Undirected
user_102393,user_309192,1,Undirected
user_47860,user_278572,1,Undirected
user_134989,user_23887,1,Undirected
user_134989,user_171478,1,Undirected
user_134989,user_309192,1,Undirected
user_215997,user_285852,1,Undirected
user_310264,user_36857,1,Undirected
user_310264,user_55172,1,Undirected
user_23887,user_171478,1,Undirected
user_23887,user_309192,1,Undirected
user_36857,user_55172,1,Undirected
user_169340,user_373339,1,Undirected
user_169340,user_225222,1,Undirected
user_321242,user_306852,1,Undirected
user_321242,user_29197,1,Undirected
user_321242,user_252885,1,Undirected
user_306852,user_29197,1,Undirected
user_306852,user_252885,1,Undirected
user_251004,user_41039,1,Undirected
user_378637,user_439896,1,Undirected
user_138222,user_15085,1,Undirected
user_138222,user_396799,1,Undirected
user_373339,user_225222,1,Undirected
user_493407,user_346312,1,Undirected
user_29197,user_252885,1,Undirected
user_52732,user_338713,1,Undirected
user_228034,user_377783,1,Undirected
user_188178,user_249110,1,Undirected
user_188178,user_441593,1,Undirected
user_15085,user_396799,1,Undirected
user_323105,user_336574,1,Undirected
user_139785,user_444590,1,Undirected
user_3925,user_161184,1,Undirected
user_198137,user_292455,1,Undirected
user_198137,user_424549,1,Undirected
user_213871,user_168354,1,Undirected
user_213871,user_322974,1,Undirected
user_168354,user_322974,1,Undirected
user_494475,user_186364,1,Undirected
user_27160,user_313685,1,Undirected
user_239555,user_342410,1,Undirected
user_239555,user_421991,1,Undirected
user_239555,user_364583,1,Undirected
user_120485,user_176799,1,Undirected
user_292896,user_433616,1,Undirected
user_111641,user_310212,1,Undirected
user_133967,user_329608,1,Undirected
user_133967,user_494091,1,Undirected
user_133967,user_211474,1,Undirected
user_133967,user_27906,1,Undirected
user_227411,user_147910,1,Undirected
user_227411,user_466471,1,Undirected
user_227411,user_63386,1,Undirected
user_375080,user_96172,1,Undirected
user_375080,user_254424,1,Undirected
user_128968,user_275846,1,Undirected
user_128968,user_228823,1,Undirected
user_357420,user_347677,1,Undirected
user_357420,user_422860,1,Undirected
user_347677,user_422860,1,Undirected
user_78568,user_12254,1,Undirected
user_78568,user_241690,1,Undirected
user_12254,user_241690,1,Undirected
user_96968,user_138430,1,Undirected
user_96968,user_249177,1,Undirected
user_96968,user_378649,1,Undirected
user_96968,user_439524,1,Undirected
user_134315,user_20766,1,Undirected
user_134315,user_272016,1,Undirected
user_134315,user_291209,1,Undirected
user_20766,user_272016,1,Undirected
user_20766,user_291209,1,Undirected
user_138430,user_249177,1,Undirected
user_138430,user_378649,1,Undirected
user_138430,user_439524,1,Undirected
user_275846,user_228823,1,Undirected
user_147910,user_33849,1,Undirected
user_147910,user_466471,1,Undirected
user_147910,user_63386,1,Undirected
user_300577,user_325382,1,Undirected
user_272016,user_291209,1,Undirected
user_466471,user_63386,1,Undirected
user_329608,user_494091,1,Undirected
user_329608,user_211474,1,Undirected
user_329608,user_27906,1,Undirected
user_329451,user_331258,1,Undirected
user_96172,user_254424,1,Undirected
user_471021,user_215522,1,Undirected
user_471021,user_404559,1,Undirected
user_214510,user_279586,1,Undirected
user_494091,user_211474,1,Undirected
user_494091,user_27906,1,Undirected
user_211474,user_27906,1,Undirected
user_256894,user_356449,1,Undirected
user_94396,user_48240,1,Undirected
user_186609,user_349970,1,Undirected
user_393563,user_88335,1,Undirected
user_393563,user_288043,1,Undirected
user_393563,user_406443,1,Undirected
user_74041,user_451876,1,Undirected
user_74041,user_456075,1,Undirected
user_74041,user_466823,1,Undirected
user_74041,user_183398,1,Undirected
user_179560,user_24783,1,Undirected
user_179560,user_130246,1,Undirected
user_411485,user_109435,1,Undirected
user_411485,user_285514,1,Undirected
user_411485,user_393334,1,Undirected
user_411485,user_273871,1,Undirected
user_340284,user_40604,1,Undirected
user_340284,user_288997,1,Undirected
user_340284,user_102759,1,Undirected
user_340284,user_13958,1,Undirected
user_340284,user_449701,1,Undirected
user_340284,user_49934,1,Undirected
user_340284,user_327880,1,Undirected
user_24783,user_130246,1,Undirected
user_451876,user_456075,1,Undirected
user_451876,user_466823,1,Undirected
user_451876,user_183398,1,Undirected
user_29830,user_7827,1,Undirected
user_29830,user_465670,1,Undirected
user_414604,user_114206,1,Undirected
user_414604,user_1712,1,Undirected
user_40604,user_288997,1,Undirected
user_114350,user_122035,1,Undirected
user_114350,user_492416,1,Undirected
user_494471,user_329703,1,Undirected
user_454809,user_495502,1,Undirected
user_454809,user_373503,1,Undirected
user_495502,user_373503,1,Undirected
user_25636,user_357701,1,Undirected
user_68841,user_344898,1,Undirected
user_68841,user_94634,1,Undirected
user_442300,user_497148,1,Undirected
user_7827,user_465670,1,Undirected
user_122035,user_492416,1,Undirected
user_106472,user_115936,1,Undirected
user_88335,user_288043,1,Undirected
user_88335,user_406443,1,Undirected
user_109435,user_285514,1,Undirected
user_109435,user_393334,1,Undirected
user_109435,user_273871,1,Undirected
user_456075,user_466823,1,Undirected
user_456075,user_183398,1,Undirected
user_280277,user_789,1,Undirected
user_280277,user_462422,1,Undirected
user_280277,user_353637,1,Undirected
user_280277,user_317357,1,Undirected
user_280277,user_476729,1,Undirected
user_280277,user_490837,1,Undirected
user_254307,user_434571,1,Undirected
user_165392,user_50441,1,Undirected
user_165392,user_93669,1,Undirected
user_165392,user_242800,1,Undirected
user_165392,user_44346,1,Undirected
user_165392,user_209623,1,Undirected
user_154347,user_28472,1,Undirected
user_154347,user_343585,1,Undirected
user_154347,user_76426,1,Undirected
user_314559,user_98796,1,Undirected
user_314559,user_458631,1,Undirected
user_314559,user_391838,1,Undirected
user_98796,user_458631,1,Undirected
user_98796,user_391838,1,Undirected
user_441610,user_452534,1,Undirected
user_441610,user_216749,1,Undirected
user_789,user_462422,1,Undirected
user_789,user_353637,1,Undirected
user_789,user_317357,1,Undirected
user_789,user_476729,1,Undirected
user_789,user_490837,1,Undirected
user_416003,user_342922,1,Undirected
user_416003,user_441055,1,Undirected
user_42485,user_252058,1,Undirected
user_42485,user_125570,1,Undirected
user_42485,user_290368,1,Undirected
user_42485,user_36970,1,Undirected
user_32993,user_487323,1,Undirected
user_50441,user_93669,1,Undirected
user_50441,user_242800,1,Undirected
user_50441,user_44346,1,Undirected
user_50441,user_209623,1,Undirected
user_252058,user_125570,1,Undirected
user_252058,user_290368,1,Undirected
user_252058,user_36970,1,Undirected
user_125570,user_290368,1,Undirected
user_125570,user_36970,1,Undirected
user_462422,user_353637,1,Undirected
user_462422,user_317357,1,Undirected
user_462422,user_476729,1,Undirected
user_462422,user_490837,1,Undirected
user_433560,user_446529,1,Undirected
user_93669,user_242800,1,Undirected
user_93669,user_44346,1,Undirected
user_93669,user_209623,1,Undirected
user_476265,user_39839,1,Undirected
user_353637,user_317357,1,Undirected
user_353637,user_476729,1,Undirected
user_353637,user_490837,1,Undirected
user_317357,user_476729,1,Undirected
user_317357,user_490837,1,Undirected
user_458631,user_391838,1,Undirected
user_458142,user_109557,1,Undirected
user_458142,user_291569,1,Undirected
user_458142,user_271827,1,Undirected
user_150889,user_434467,1,Undirected
user_476729,user_490837,1,Undirected
user_28472,user_343585,1,Undirected
user_28472,user_76426,1,Undirected
user_343585,user_76426,1,Undirected
user_173287,user_324229,1,Undirected
user_290368,user_36970,1,Undirected
user_452534,user_216749,1,Undirected
user_168840,user_223305,1,Undirected
user_307452,user_422477,1,Undirected
user_282608,user_300353,1,Undirected
user_282608,user_246730,1,Undirected
user_282608,user_48992,1,Undirected
user_282608,user_291551,1,Undirected
user_282608,user_337763,1,Undirected
user_170014,user_352375,1,Undirected
user_170014,user_320545,1,Undirected
user_170014,user_46478,1,Undirected
user_170014,user_317483,1,Undirected
user_352375,user_320545,1,Undirected
user_352375,user_46478,1,Undirected
user_352375,user_317483,1,Undirected
user_300353,user_246730,1,Undirected
user_300353,user_48992,1,Undirected
user_300353,user_291551,1,Undirected
user_300353,user_337763,1,Undirected
user_246730,user_48992,1,Undirected
user_246730,user_291551,1,Undirected
user_246730,user_337763,1,Undirected
user_122626,user_207684,1,Undirected
user_122626,user_221691,1,Undirected
user_122626,user_73817,1,Undirected
user_122626,user_50109,1,Undirected
user_122626,user_33131,1,Undirected
user_122626,user_95168,1,Undirected
user_207684,user_221691,1,Undirected
user_207684,user_73817,1,Undirected
user_207684,user_50109,1,Undirected
user_207684,user_33131,1,Undirected
user_207684,user_95168,1,Undirected
user_456498,user_84831,1,Undirected
user_456498,user_497450,1,Undirected
user_176808,user_147168,1,Undirected
user_176808,user_27968,1,Undirected
user_320545,user_46478,1,Undirected
user_320545,user_317483,1,Undirected
user_151778,user_391988,1,Undirected
user_151778,user_253040,1,Undirected
user_151778,user_324166,1,Undirected
user_385970,user_456503,1,Undirected
user_275697,user_353295,1,Undirected
user_275697,user_78998,1,Undirected
user_48992,user_291551,1,Undirected
user_48992,user_337763,1,Undirected
user_221691,user_73817,1,Undirected
user_221691,user_50109,1,Undirected
user_221691,user_33131,1,Undirected
user_221691,user_95168,1,Undirected
user_399791,user_6663,1,Undirected
user_399791,user_473800,1,Undirected
user_317915,user_314928,1,Undirected
user_317915,user_112133,1,Undirected
user_317915,user_447155,1,Undirected
user_317915,user_406365,1,Undirected
user_140992,user_90933,1,Undirected
user_314928,user_112133,1,Undirected
user_314928,user_447155,1,Undirected
user_314928,user_406365,1,Undirected
user_184030,user_388087,1,Undirected
user_184030,user_238853,1,Undirected
user_184030,user_134621,1,Undirected
user_184030,user_145687,1,Undirected
user_388087,user_238853,1,Undirected
user_388087,user_134621,1,Undirected
user_388087,user_145687,1,Undirected
user_6663,user_473800,1,Undirected
user_321660,user_85765,1,Undirected
user_73817,user_50109,1,Undirected
user_73817,user_33131,1,Undirected
user_73817,user_95168,1,Undirected
user_176719,user_265493,1,Undirected
user_393823,user_404231,1,Undirected
user_391988,user_253040,1,Undirected
user_391988,user_324166,1,Undirected
user_253040,user_324166,1,Undirected
user_46478,user_317483,1,Undirected
user_111865,user_204690,1,Undirected
user_365845,user_271121,1,Undirected
user_291551,user_337763,1,Undirected
user_238853,user_134621,1,Undirected
user_238853,user_145687,1,Undirected
user_112133,user_447155,1,Undirected
user_112133,user_406365,1,Undirected
user_50109,user_33131,1,Undirected
user_50109,user_95168,1,Undirected
user_407291,user_462111,1,Undirected
user_363414,user_47032,1,Undirected
user_363414,user_160166,1,Undirected
user_363414,user_141129,1,Undirected
user_14196,user_336082,1,Undirected
user_14196,user_252339,1,Undirected
user_14196,user_222986,1,Undirected
user_498262,user_24506,1,Undirected
user_498262,user_3243,1,Undirected
user_498262,user_2274,1,Undirected
user_449736,user_57251,1,Undirected
user_449736,user_181279,1,Undirected
user_449736,user_123549,1,Undirected
user_449736,user_56540,1,Undirected
user_449736,user_479794,1,Undirected
user_57251,user_181279,1,Undirected
user_57251,user_123549,1,Undirected
user_57251,user_56540,1,Undirected
user_57251,user_479794,1,Undirected
user_24506,user_3243,1,Undirected
user_24506,user_2274,1,Undirected
user_188936,user_281496,1,Undirected
user_188936,user_11942,1,Undirected
user_188936,user_344016,1,Undirected
user_188936,user_159492,1,Undirected
user_281496,user_11942,1,Undirected
user_281496,user_344016,1,Undirected
user_281496,user_159492,1,Undirected
user_272585,user_100554,1,Undirected
user_272585,user_185318,1,Undirected
user_83420,user_69908,1,Undirected
user_83420,user_354620,1,Undirected
user_83420,user_6775,1,Undirected
user_181279,user_123549,1,Undirected
user_181279,user_56540,1,Undirected
user_181279,user_479794,1,Undirected
user_428523,user_465454,1,Undirected
user_428523,user_423983,1,Undirected
user_217411,user_282509,1,Undirected
user_217411,user_310902,1,Undirected
user_11942,user_344016,1,Undirected
user_11942,user_159492,1,Undirected
user_3243,user_2274,1,Undirected
user_47032,user_160166,1,Undirected
user_47032,user_141129,1,Undirected
user_160166,user_141129,1,Undirected
user_465454,user_423983,1,Undirected
user_148681,user_80522,1,Undirected
user_282509,user_310902,1,Undirected
user_123549,user_56540,1,Undirected
user_123549,user_479794,1,Undirected
user_344016,user_395452,1,Undirected
user_344016,user_159492,1,Undirected
user_127762,user_310158,1,Undirected
user_127762,user_196874,1,Undirected
user_456051,user_439905,1,Undirected
user_69908,user_354620,1,Undirected
user_69908,user_6775,1,Undirected
user_56540,user_479794,1,Undirected
user_354620,user_6775,1,Undirected
user_310158,user_196874,1,Undirected
user_125311,user_467484,1,Undirected
user_125311,user_101051,1,Undirected
user_125311,user_122173,1,Undirected
user_125311,user_26103,1,Undirected
user_32544,user_432757,1,Undirected
user_32544,user_332492,1,Undirected
user_438038,user_277671,1,Undirected
user_78129,user_161601,1,Undirected
user_78129,user_89557,1,Undirected
user_358582,user_8714,1,Undirected
user_220963,user_4273,1,Undirected
user_220963,user_334238,1,Undirected
user_220963,user_190533,1,Undirected
user_62798,user_434539,1,Undirected
user_135244,user_87937,1,Undirected
user_43212,user_286990,1,Undirected
user_177404,user_485578,1,Undirected
user_177404,user_133650,1,Undirected
user_177404,user_412499,1,Undirected
user_161601,user_89557,1,Undirected
user_180384,user_485982,1,Undirected
user_478300,user_226781,1,Undirected
user_478300,user_93279,1,Undirected
user_4273,user_334238,1,Undirected
user_4273,user_190533,1,Undirected
user_474995,user_476443,1,Undirected
user_109009,user_12327,1,Undirected
user_334238,user_190533,1,Undirected
user_880,user_376028,1,Undirected
user_425731,user_159212,1,Undirected
user_21234,user_182539,1,Undirected
user_21234,user_440218,1,Undirected
user_21234,user_351918,1,Undirected
user_434576,user_448412,1,Undirected
user_434576,user_490683,1,Undirected
user_348187,user_22810,1,Undirected
user_348187,user_301893,1,Undirected
user_348187,user_443529,1,Undirected
user_156504,user_296114,1,Undirected
user_462874,user_212306,1,Undirected
user_462874,user_432890,1,Undirected
user_462874,user_289807,1,Undirected
user_122755,user_257869,1,Undirected
user_122755,user_9783,1,Undirected
user_122755,user_405784,1,Undirected
user_122755,user_364955,1,Undirected
user_184707,user_174771,1,Undirected
user_421022,user_256870,1,Undirected
user_215091,user_247287,1,Undirected
user_257869,user_9783,1,Undirected
user_257869,user_405784,1,Undirected
user_257869,user_364955,1,Undirected
user_22810,user_301893,1,Undirected
user_22810,user_443529,1,Undirected
user_481736,user_193737,1,Undirected
user_43538,user_311112,1,Undirected
user_43538,user_419760,1,Undirected
user_43538,user_17879,1,Undirected
user_43538,user_491415,1,Undirected
user_43538,user_192463,1,Undirected
user_43538,user_45576,1,Undirected
user_43538,user_445501,1,Undirected
user_43538,user_430495,1,Undirected
user_43538,user_232703,1,Undirected
user_43538,user_443504,1,Undirected
user_43538,user_70938,1,Undirected
user_43538,user_5309,1,Undirected
user_43538,user_92431,1,Undirected
user_43538,user_204189,1,Undirected
user_43538,user_143663,1,Undirected
user_43538,user_83145,1,Undirected
user_43538,user_345938,1,Undirected
user_43538,user_347010,1,Undirected
user_17879,user_491415,1,Undirected
user_17879,user_192463,1,Undirected
user_91388,user_79912,1,Undirected
user_91388,user_306899,1,Undirected
user_182539,user_440218,1,Undirected
user_182539,user_351918,1,Undirected
user_301893,user_443529,1,Undirected
user_440218,user_351918,1,Undirected
user_154953,user_287769,1,Undirected
user_260220,user_145183,1,Undirected
user_260220,user_425126,1,Undirected
user_260220,user_247112,1,Undirected
user_260220,user_142916,1,Undirected
user_448412,user_490683,1,Undirected
user_145183,user_425126,1,Undirected
user_145183,user_247112,1,Undirected
user_212306,user_432890,1,Undirected
user_212306,user_289807,1,Undirected
user_425126,user_247112,1,Undirected
user_477214,user_338252,1,Undirected
user_477214,user_53422,1,Undirected
user_82246,user_321906,1,Undirected
user_82246,user_199619,1,Undirected
user_82246,user_409994,1,Undirected
user_82246,user_148126,1,Undirected
user_46192,user_69098,1,Undirected
user_46192,user_410504,1,Undirected
user_46192,user_190090,1,Undirected
user_69098,user_410504,1,Undirected
user_69098,user_190090,1,Undirected
user_443055,user_436009,1,Undirected
user_443055,user_238823,1,Undirected
user_321906,user_199619,1,Undirected
user_321906,user_409994,1,Undirected
user_321906,user_148126,1,Undirected
user_338252,user_53422,1,Undirected
user_75493,user_381521,1,Undirected
user_252532,user_4254,1,Undirected
user_252532,user_77981,1,Undirected
user_252532,user_266526,1,Undirected
user_152678,user_486048,1,Undirected
user_199619,user_409994,1,Undirected
user_199619,user_148126,1,Undirected
user_106923,user_24733,1,Undirected
user_410504,user_190090,1,Undirected
user_4254,user_77981,1,Undirected
user_4254,user_266526,1,Undirected
user_4254,user_301783,1,Undirected
user_4254,user_462469,1,Undirected
user_4254,user_285893,1,Undirected
user_262985,user_444966,1,Undirected
user_409994,user_148126,1,Undirected
user_300703,user_180222,1,Undirected
user_408151,user_340349,1,Undirected
user_146219,user_398735,1,Undirected
user_146219,user_3185,1,Undirected
user_268696,user_226869,1,Undirected
user_386883,user_109849,1,Undirected
user_198204,user_241161,1,Undirected
user_490170,user_181229,1,Undirected
user_15120,user_208881,1,Undirected
user_3572,user_91319,1,Undirected
user_245329,user_355094,1,Undirected
user_245329,user_73422,1,Undirected
user_190871,user_380892,1,Undirected
user_192986,user_231664,1,Undirected
user_483509,user_79505,1,Undirected
user_368357,user_236136,1,Undirected
user_383216,user_480516,1,Undirected
user_383216,user_321747,1,Undirected
user_125238,user_200359,1,Undirected
user_498113,user_444275,1,Undirected
user_480516,user_321747,1,Undirected
user_3529,user_250677,1,Undirected
user_37171,user_3856,1,Undirected
user_327715,user_158818,1,Undirected
user_370701,user_280472,1,Undirected
user_367490,user_212251,1,Undirected
user_101334,user_80311,1,Undirected
user_224517,user_68526,1,Undirected
user_326994,user_412261,1,Undirected
user_414506,user_190346,1,Undirected
user_261592,user_398316,1,Undirected
user_129115,user_498009,1,Undirected
user_129115,user_239810,1,Undirected
user_498009,user_239810,1,Undirected
user_99031,user_449571,1,Undirected
user_340387,user_304856,1,Undirected
user_252611,user_52332,1,Undirected
user_252611,user_446904,1,Undirected
user_326917,user_19375,1,Undirected
user_318466,user_182497,1,Undirected
user_148385,user_476598,1,Undirected
user_148385,user_274858,1,Undirected
user_148385,user_200216,1,Undirected
user_419413,user_297270,1,Undirected
user_419413,user_216766,1,Undirected
user_419413,user_249715,1,Undirected
user_476598,user_274858,1,Undirected
user_476598,user_200216,1,Undirected
user_79531,user_196751,1,Undirected
user_347877,user_434740,1,Undirected
user_347877,user_132738,1,Undirected
user_347877,user_479233,1,Undirected
user_465521,user_355556,1,Undirected
user_151663,user_288312,1,Undirected
user_52332,user_446904,1,Undirected
user_268999,user_290951,1,Undirected
user_268999,user_468471,1,Undirected
user_268999,user_320200,1,Undirected
user_268999,user_441321,1,Undirected
user_64643,user_179644,1,Undirected
user_290951,user_468471,1,Undirected
user_290951,user_320200,1,Undirected
user_290951,user_441321,1,Undirected
user_274858,user_200216,1,Undirected
user_297270,user_216766,1,Undirected
user_297270,user_249715,1,Undirected
user_119933,user_458353,1,Undirected
user_192444,user_146010,1,Undirected
user_192444,user_27438,1,Undirected
user_192444,user_127342,1,Undirected
user_210623,user_21488,1,Undirected
user_210623,user_19746,1,Undirected
user_486032,user_414793,1,Undirected
user_384790,user_9190,1,Undirected
user_410909,user_371146,1,Undirected
user_410909,user_21060,1,Undirected
user_146010,user_27438,1,Undirected
user_146010,user_127342,1,Undirected
user_21488,user_19746,1,Undirected
user_371146,user_270,1,Undirected
user_371146,user_21060,1,Undirected
user_27438,user_127342,1,Undirected
user_497294,user_213121,1,Undirected
user_410671,user_359806,1,Undirected
user_410671,user_235602,1,Undirected
user_44203,user_60768,1,Undirected
user_53154,user_310835,1,Undirected
user_53154,user_33473,1,Undirected
user_53154,user_495042,1,Undirected
user_450455,user_304071,1,Undirected
user_450455,user_34038,1,Undirected
user_450455,user_411930,1,Undirected
user_450455,user_471901,1,Undirected
user_450455,user_20842,1,Undirected
user_450455,user_356481,1,Undirected
user_404844,user_474703,1,Undirected
user_304071,user_34038,1,Undirected
user_304071,user_411930,1,Undirected
user_304071,user_471901,1,Undirected
user_304071,user_20842,1,Undirected
user_304071,user_356481,1,Undirected
user_100541,user_34305,1,Undirected
user_100541,user_347881,1,Undirected
user_100541,user_464825,1,Undirected
user_118970,user_439970,1,Undirected
user_118970,user_193582,1,Undirected
user_118970,user_317222,1,Undirected
user_161358,user_418884,1,Undirected
user_161358,user_220162,1,Undirected
user_310835,user_33473,1,Undirected
user_310835,user_495042,1,Undirected
user_259394,user_128274,1,Undirected
user_294375,user_137332,1,Undirected
user_331955,user_224965,1,Undirected
user_331955,user_331967,1,Undirected
user_331955,user_196789,1,Undirected
user_331955,user_463818,1,Undirected
user_331955,user_402526,1,Undirected
user_497604,user_181542,1,Undirected
user_159353,user_274652,1,Undirected
user_439970,user_193582,1,Undirected
user_439970,user_317222,1,Undirected
user_34305,user_347881,1,Undirected
user_34305,user_464825,1,Undirected
user_435178,user_344122,1,Undirected
user_224965,user_475787,1,Undirected
user_224965,user_331967,1,Undirected
user_224965,user_196789,1,Undirected
user_224965,user_463818,1,Undirected
user_224965,user_402526,1,Undirected
user_402167,user_61202,1,Undirected
user_402167,user_125516,1,Undirected
user_310336,user_332466,1,Undirected
user_193582,user_317222,1,Undirected
user_357162,user_258392,1,Undirected
user_347881,user_464825,1,Undirected
user_322714,user_56233,1,Undirected
user_174343,user_412051,1,Undirected
user_174343,user_107486,1,Undirected
user_412051,user_107486,1,Undirected
user_331967,user_196789,1,Undirected
user_331967,user_463818,1,Undirected
user_331967,user_402526,1,Undirected
user_33473,user_495042,1,Undirected
user_34038,user_411930,1,Undirected
user_34038,user_471901,1,Undirected
user_34038,user_20842,1,Undirected
user_34038,user_356481,1,Undirected
user_61202,user_125516,1,Undirected
user_36813,user_190361,1,Undirected
user_36813,user_250180,1,Undirected
user_36813,user_459581,1,Undirected
user_190361,user_250180,1,Undirected
user_190361,user_459581,1,Undirected
user_153835,user_187332,1,Undirected
user_153835,user_409502,1,Undirected
user_6238,user_456773,1,Undirected
user_6238,user_216401,1,Undirected
user_6238,user_31542,1,Undirected
user_6238,user_230725,1,Undirected
user_445058,user_354649,1,Undirected
user_445058,user_381887,1,Undirected
user_445058,user_11428,1,Undirected
user_445058,user_128910,1,Undirected
user_348910,user_122366,1,Undirected
user_348910,user_280707,1,Undirected
user_348910,user_347205,1,Undirected
user_348910,user_34707,1,Undirected
user_187332,user_409502,1,Undirected
user_456773,user_216401,1,Undirected
user_456773,user_31542,1,Undirected
user_456773,user_230725,1,Undirected
user_150651,user_155114,1,Undirected
user_309182,user_428326,1,Undirected
user_252957,user_129056,1,Undirected
user_252957,user_130461,1,Undirected
user_129056,user_130461,1,Undirected
user_63435,user_347837,1,Undirected
user_63435,user_445934,1,Undirected
user_63435,user_371476,1,Undirected
user_63435,user_319345,1,Undirected
user_63435,user_245160,1,Undirected
user_63435,user_363042,1,Undirected
user_63435,user_396983,1,Undirected
user_63435,user_202013,1,Undirected
user_63435,user_297108,1,Undirected
user_63435,user_60721,1,Undirected
user_63435,user_25914,1,Undirected
user_6647,user_363706,1,Undirected
user_6647,user_409611,1,Undirected
user_392239,user_329571,1,Undirected
user_392239,user_446052,1,Undirected
user_122366,user_280707,1,Undirected
user_122366,user_347205,1,Undirected
user_122366,user_34707,1,Undirected
user_320557,user_289154,1,Undirected
user_320557,user_284858,1,Undirected
user_320557,user_65551,1,Undirected
user_320557,user_461980,1,Undirected
user_354649,user_381887,1,Undirected
user_354649,user_11428,1,Undirected
user_354649,user_128910,1,Undirected
user_409502,user_427200,1,Undirected
user_167440,user_479942,1,Undirected
